id,question
43549,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[状态补语3：“个”引导的补语]，回答T。如果不包含，回答F。

1. 他买了一个苹果。 
2. 这个房间很宽敞。 
3. 她画了一幅画，画中有个人。 
4. 他写了个故事，故事很有趣。 
5. 这个问题的答案很简单。 
6. 他做了个决定，决定去旅行。 
7. 这个电影的情节很吸引人。 
8. 她做了个蛋糕，蛋糕很美味。 
9. 这个计划需要进一步完善。 
10. 他讲了个笑话，大家都笑了。 


请使用T或F回答，不需要解释"
43550,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[“把”字句5：表致使：(主语+)把+宾语(施事)+动词+了]，回答T。如果不包含，回答F。

1. 他把书放在了桌子上。 
2. 她终于把作业完成了。 
3. 我把钥匙忘在了家里。 
4. 他把礼物送给了朋友。 
5. 她把房间打扫干净了。 
6. 我把手机借给了同学。 
7. 他把车停在了停车场。 
8. 她把衣服洗完了。 
9. 我把信寄出去了。 
10. 他把问题解决了。 


请使用T或F回答，不需要解释"
43551,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[被动句5：被……所……]，回答T。如果不包含，回答F。

1. 被困在电梯里，他感到非常焦虑。 
2. 这本书所讲述的故事非常感人。 
3. 他被邀请参加了一个重要的会议。 
4. 这个计划所带来的影响是深远的。 
5. 她被选为班级的代表。 
6. 这个决定所依据的理由并不充分。 
7. 他被授予了年度最佳员工的称号。 
8. 这个理论所涉及的范围非常广泛。 
9. 她被推荐为新的项目负责人。 
10. 这个现象所引发的问题值得深思。 


请使用T或F回答，不需要解释"
43552,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[被动句5：为……所……]，回答T。如果不包含，回答F。

1. 为了完成这项任务，他加班到深夜。 
2. 所有的学生都参加了这次活动。 
3. 为什么你不早点告诉我呢？ 
4. 所谓的“成功”并不是一蹴而就的。 
5. 为了健康，他每天坚持锻炼。 
6. 所需的材料已经全部准备好了。 
7. 为了避免误会，他详细解释了事情的经过。 
8. 所谓的“捷径”往往隐藏着风险。 
9. 为了庆祝生日，她准备了一个惊喜派对。 
10. 所有的努力最终都会得到回报。


请使用T或F回答，不需要解释"
43553,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句6：比起……(来)]，回答T。如果不包含，回答F。

1. 他比昨天的状态好多了。 
2. 来，我们一起去看电影吧。 
3. 相比那些复杂的理论，我更喜欢简单的解释。 
4. 他来得比预定的时间早。 
5. 相比抱怨，不如想办法解决问题。 
6. 来，我给你介绍一下这位朋友。 
7. 相比过去，现在的科技发展真是突飞猛进。 
8. 他来得正是时候，我们正需要帮助。 
9. 相比大城市，我更喜欢小城镇的宁静。 
10. 来，我们一起完成这个任务吧。


请使用T或F回答，不需要解释"
43554,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句6：A+形容词+于+B]，回答T。如果不包含，回答F。

1. 他于昨天完成了所有的工作。 
2. 这本书于去年出版，受到了广泛好评。 
3. 会议于下午三点准时开始。 
4. 她于清晨出发，赶上了第一班火车。 
5. 这项决定于上周正式生效。 
6. 他于晚会上结识了许多新朋友。 
7. 比赛于明天上午九点举行。 
8. 她于去年夏天搬到了新城市。 
9. 这部电影于今年年初上映，票房大卖。 
10. 他于深夜收到了重要的邮件。 


请使用T或F回答，不需要解释"
43555,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[比较句6：A+比+名词+还+名词]，回答T。如果不包含，回答F。

1. 他比我还早到会场。 
2. 这本书比那本还厚。 
3. 她比我还喜欢旅行。 
4. 今天的天气比昨天还热。 
5. 他比我还擅长下棋。 
6. 这个方案比之前的还复杂。 
7. 她比我还了解这个项目。 
8. 他比我还关心这个问题。 
9. 这个城市比我想象的还大。 
10. 他比我还熟悉这个地方。


请使用T或F回答，不需要解释"
43556,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[承接复句：起初……才……]，回答T。如果不包含，回答F。

1. 起初，他对这个计划并不感兴趣，但后来逐渐改变了看法。 
2. 她才刚到家，就接到了公司的紧急电话。 
3. 起初的几天，大家都对新环境感到不适应。 
4. 他才说完这句话，就意识到自己说错了。 
5. 起初的设计方案被否决了，团队不得不重新开始。 
6. 她才学会游泳，就迫不及待地想去海边试试。 
7. 起初的误会让他们的关系变得紧张，但最终和解了。 
8. 他才放下电话，门铃就响了起来。 
9. 起初的计划是去爬山，但因为天气原因改成了室内活动。 
10. 她才写完作业，就立刻跑去和朋友聚会了。


请使用T或F回答，不需要解释"
43557,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[递进复句：别说……,连……也/都……;连……也/都……,别说……]，回答T。如果不包含，回答F。

1. 别说我没提醒你，明天的考试很重要。 
2. 别说他不懂，其实他心里比谁都清楚。 
3. 别再说天气不好了，你已经叨叨了一天了。 
4. 别说我没努力，我已经尽了全力。 
5. 别说这件事简单，做起来可没那么容易。 
6. 别说他迟到，他今天可是第一个到的。 
7. 别说我没告诉你，这个机会非常难得。 
8. 别说我不关心你，我只是不善于表达。 
9. 别说他没能力，他可是团队里最优秀的。 
10. 别说我没警告你，这件事后果很严重。

请使用T或F回答，不需要解释"
43558,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[递进复句：别说……,即使……也……;即使……也……,别说……]，回答T。如果不包含，回答F。

1. 他虽然是新手，但表现得也很出色。 
2. 即使天气不好，我们也坚持完成了任务。 
3. 她不仅会唱歌，跳舞也很擅长。 
4. 这本书的内容很有趣，插图也很精美。 
5. 他虽然年纪小，但懂得也很多。 
6. 即使再忙，他也会抽时间陪伴家人。 
7. 这个地方风景很美，食物也很美味。 
8. 她不仅学习好，运动方面也很优秀。 
9. 即使失败了，我们也不能轻易放弃。 
10. 他虽然是外国人，但中文说得也很流利。

请使用T或F回答，不需要解释"
43559,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[选择复句：或………，或………]，回答T。如果不包含，回答F。

1. 他或许会迟到，但一定会来。
2. 这个问题或许很难，但作物做取决于你的决定。
3. 她唱歌跳舞，总能吸引大家的注意。
4. 这本书要么借要么买，你都可以选择。
5. 他要么早要么晚，总会完成这个任务。
6. 这个决定是对是错，只有时间能证明。
7. 她不是笑就是哭，舞台上的情绪总是很有张力。
8. 这个计划要么功成名就要么一败涂地，我们都要做好心理准备。
9. 不管他来还是不来，我们都要按时开始。
10. 这个答案是正确还是错误，还需要进一步验证。


请使用T或F回答，不需要解释"
43560,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[转折复句：……，而……(则)……]，回答T。如果不包含，回答F。

1. 而今的科技发展速度令人惊叹。 
2. 则天女皇是中国历史上唯一的女皇帝。 
3.对他而言，这件事并不复杂。 
4. 则例是古代法律的重要组成部分。 
5. 他而立之年便取得了巨大的成就。 
6. 则声是古代音乐中的一种乐器。 
7. 他而后决定放弃这个计划。 
8. 则天年号是武则天在位时使用的年号。 
9. 他而今已经成为了行业的领军人物。 
10. 则例书是古代法律文献的一种。


请使用T或F回答，不需要解释"
43561,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[转折复句：………………倒/反倒………]，回答T。如果不包含，回答F。

1. 他倒了一杯茶，递给客人。 
2. 她觉得这个倒垃圾的提议很有意思。 
3. 倒车时，他特别小心。 
4. 他反而对这件事表现得很冷静。 
5. 倒垃圾的时候，她发现了一只小猫。 
6. 他反正比平时更早到了公司。 
7. 倒立是瑜伽中的一种常见姿势。 
8. 倒下的她对陌生人的帮助感到意外。 
9. 倒计时开始了，大家都屏住了呼吸。 
10. 他对倒在终点线前这件事情表现得很坦然。

请使用T或F回答，不需要解释"
43562,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[条件复句：任……,也……]，回答T。如果不包含，回答F。

1. 任务完成后，他感到非常轻松。 
2. 她也喜欢喝咖啡，尤其是美式咖啡。 
3. 任何人都可以参加这次活动，没有限制。 
4. 他也不知道答案，只能猜测。 
5. 任职期间，他做出了很多贡献。 
6. 她也想去旅行，但时间不允许。 
7. 任何问题都可以在会议上讨论。 
8. 他也喜欢看电影，尤其是科幻片。 
9. 任何决定都需要经过大家的同意。 
10. 她也觉得这个计划很合理，表示支持。


请使用T或F回答，不需要解释"
43563,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[因果复句：(因)……，故……]，回答T。如果不包含，回答F。

1. 原定于今天的会议因故取消，具体时间另行通知。 
2. 他因故未能参加朋友的婚礼，感到非常遗憾。 
3. 这次航班因故延误，乘客们需要耐心等待。 
4. 活动因故改期，请大家及时调整安排。 
5. 她因故提前离开了公司，未能完成当天的工作。 
6. 演出因故推迟，观众们纷纷询问新的时间安排。 
7. 他因故未能按时提交报告，向领导表达了歉意。 
8. 这次旅行因故取消，大家只好另做打算。 
9. 原计划的项目因故暂停，团队需要重新评估方案。 
10. 他因故错过了重要的考试，只能等待补考机会。

请使用T或F回答，不需要解释"
43564,"请对1.号到10.号每个句子依次进行判断：如果包含语法点[紧缩复句：(要+)动词+就+动词+个+补语]，回答T。如果不包含，回答F。

1. 要学就认真学，别半途而废。 
2. 要走就马上走，别拖拖拉拉。 
3. 要吃就吃饱，别饿着自己。 
4. 要说就直说，别拐弯抹角。 
5. 要玩就玩得开心，别想太多。 
6. 要买就买最好的，别图便宜。 
7. 要做就做到最好，别敷衍了事。 
8. 要休息就彻底放松，别还想着工作。 
9. 要帮忙就全力以赴，别敷衍了事。 
10. 要爱就深爱，别三心二意。

请使用T或F回答，不需要解释"
